asset_id,path,kind,source_url,creator_or_vendor,license,redistribution_status,sha256,theme,implementation_purpose,notes
pm-icon-592,assets/icons/pm-icon-592.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,af29a95764377654870a497607bc853bd182870001235070d117016a592a0113,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / export-numbering
pm-icon-593,assets/icons/pm-icon-593.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,98ab26fe60b9438d8ab53944c1540069479df37633e510918f48b19efbb20d03,both,icon glyph asset (token-colored in app),canonical source: PM / Prototype Terminal / create-and-write / editor-ready
pm-icon-594,assets/icons/pm-icon-594.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,46c6359bb68322019b246a0bd0e9fe898385d85d2adb4c939c85908bb8a61b50,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / settings-replace-in-use-style
pm-icon-595,assets/icons/pm-icon-595.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,51bb5a5db9f83b529f5be262d8189ca79ca571a8d42cf86b59e06f365678312a,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / editor-inspector-collapsed
pm-icon-596,assets/icons/pm-icon-596.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,f31c7e24797d20b1964180ffaf9d7531a1c2f4f3c1202fd8a2d51f767cccf30c,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / export-project-output-controls
pm-icon-597,assets/icons/pm-icon-597.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,62e2c890e4a78952c70696c8922ce7f4082677b7c850d18165c75cb74bb628e1,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / editor-same-document-two-views
pm-icon-598,assets/icons/pm-icon-598.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,699824827420ca4fa155b7dd6342dd697799691b37d89eb530e40583e9c9d303,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / editor-context-menu-add-comment
pm-icon-599,assets/icons/pm-icon-599.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,7409808256a47bebf1c5efeeafa2e351f8d7b473e8b8a7a1eb460b36a8944f43,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / settings-appearance-dark-override
pm-icon-600,assets/icons/pm-icon-600.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,4842399df6f3026e9f6f2d8db43897dd9fba163fdda343923140e1f3b978cdd5,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / cards-drag-multiselect
pm-icon-601,assets/icons/pm-icon-601.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,1d4a442bbc8b72280c6376e363747e36da175c56262aeb7906fe6f86f61c4607,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / unsupported-pasted-image
pm-icon-602,assets/icons/pm-icon-602.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,4dfb5f902413634b34e74159727d886a580671f630c547030e0314ee05039898,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / explorer-context-menu-actions
pm-icon-603,assets/icons/pm-icon-603.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,34283f7d009775cc28cbbd64043928af2e954d10c320d1d9d1d3c821de73f451,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / settings-appearance-light-override
pm-icon-604,assets/icons/pm-icon-604.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,d57debf717379ab8b2079aba3a3c1d1eb7e67e16813156716876d776937ece87,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / empty-manuscript-research-roots
pm-icon-605,assets/icons/pm-icon-605.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,4241efa359b506ccd93efd9ee7080bb28c65aec87944c5b2cb31515cd688f74a,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / editor-spellcheck-suggestions
pm-icon-606,assets/icons/pm-icon-606.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,5ef365acad076cdbf1a8c1a148843001246f2827cdcef2e6084fab3e3559fdbf,both,icon glyph asset (token-colored in app),"canonical source: PM / Components / Workspace, Menus & Dictionaries"
pm-icon-607,assets/icons/pm-icon-607.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,f47579d3d1235778bddb5f29f743b06c00474e8547700daaef3d531d3f1f5208,both,icon glyph asset (token-colored in app),"canonical source: PM / Components / Workspace, Menus & Dictionaries"
pm-icon-608,assets/icons/pm-icon-608.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,32b5e3592a161260b72c76ed74fafe1c3b0ef82fa00ded8b0db10ab4b4bd0149,both,icon glyph asset (token-colored in app),"canonical source: PM / Components / Workspace, Menus & Dictionaries"
pm-icon-609,assets/icons/pm-icon-609.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,a4e19bcf38912bf7e10f6804c9a9fe416d2955387c267f24c92c2fcaff121ab9,both,icon glyph asset (token-colored in app),"canonical source: PM / Components / Workspace, Menus & Dictionaries"
pm-icon-610,assets/icons/pm-icon-610.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,91a8e7678f872ebcf22b5c1f6dd8777c94b27062dac84b1dd473f38262b484f1,both,icon glyph asset (token-colored in app),"canonical source: PM / Components / Workspace, Menus & Dictionaries"
pm-icon-611,assets/icons/pm-icon-611.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,70e3681287eedb8a6c655523064428ed637528cb6b7ec3d7485a9bc9f4debbb2,both,icon glyph asset (token-colored in app),"canonical source: PM / Components / Workspace, Menus & Dictionaries"
pm-icon-612,assets/icons/pm-icon-612.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,81b94fe2e566d26ec422b4aca1e886f267b06eaf2d406bf585f309a4c30dbb34,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / editor-dual-manuscript-research-right-focus
pm-icon-613,assets/icons/pm-icon-613.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,9a83919c741a2b9494ee0bbf7f33321f81011673d3ffd8460b14c8a7f0793fc1,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / history-named-snapshot
pm-icon-614,assets/icons/pm-icon-614.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,dfe9f956ad1822d671cc670c2462a2a57aa2e97199f7c70920619e9d5a806776,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / editor-both-sidebars-collapsed
pm-icon-615,assets/icons/pm-icon-615.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,0948b1075f7a34794a319069b3172bf963ae935927571510c42d4ff111fdc80c,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / editor-local-find
pm-icon-616,assets/icons/pm-icon-616.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,4f35437d2abb07ba242680bbf97cfa409d22942c18a21cb762ee2e34458623df,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / recently-deleted
pm-icon-617,assets/icons/pm-icon-617.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,78599b121f3375be9d21ae05e8063695f41383fd18335e033e05fc9c0467dc7e,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / export-success
pm-icon-618,assets/icons/pm-icon-618.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,a9cb969826dfc881cf0145221badb311dbcaf5ddeb20d38bd8a3d82f35bc8dca,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / editor-dual-two-manuscript
pm-icon-619,assets/icons/pm-icon-619.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,b423004a3f3f3043b13dd744455af7ed18092e4dcb22f7d30ee3457f61d2d1a6,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / export-progress
pm-icon-620,assets/icons/pm-icon-620.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,ce721d670050b1a298ca46b40155fc75b64fe0c2765901e855226c1bd4ab174b,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / settings-delete-unused-style
pm-icon-621,assets/icons/pm-icon-621.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,5683eccb66d28c5cdeac32c5833aa98bae46431e22ff1698f7bbcf85e7df3a4e,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / editor-explorer-collapsed
pm-icon-622,assets/icons/pm-icon-622.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,d4a4f45c05b228746c1791d690091a093a15e04cb8215f6f8d9a672034b5fb6c,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / editor-local-replace
pm-icon-623,assets/icons/pm-icon-623.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,deda039e0c7e0eacc8f507f58f6201dfbf189d0f7f7d3c24035836874f00d91d,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / recently-deleted-fallback-location
pm-icon-624,assets/icons/pm-icon-624.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,a91a340c841ca51099680310beadaf2514adf4c698b483bf749df2ff112db679,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / export-failure
pm-icon-625,assets/icons/pm-icon-625.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,74aa82b15cc9a770009fe6db57060eaa620dc362de48ebc25276eb178ea6af4b,both,icon glyph asset (token-colored in app),canonical source: PM / Prototype Terminal / create-and-write / editor-ready
pm-icon-626,assets/icons/pm-icon-626.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,64716b6a63da8547f3020407fc2df6bad478176f2c1bbf354b4444dbd61e575f,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / editor-dual-manuscript-research-left-focus
pm-icon-627,assets/icons/pm-icon-627.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,1f85dec90558127c9875cce17d0be6255abd357c8856539744030000f733b951,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / history-session-date-grouped
pm-icon-628,assets/icons/pm-icon-628.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,143bdab048002431ab8ae06f0a9f1783e63ce24bffa6dbd2ad6a70c4f2a6a8c0,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / export-entire-manuscript
pm-icon-629,assets/icons/pm-icon-629.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,8d81bc189707bbe13b2c0ec1372f68a3f6108805bb8b91c7134426e038ba1a21,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / editor-single-default
pm-icon-630,assets/icons/pm-icon-630.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,af2d7cb1a577d496b783de51175cf44ceb503dbe6a267f30b5d0e9007d9d4507,both,icon glyph asset (token-colored in app),canonical source: PM / Prototype Terminal / save-failure-retry / editor-saved
pm-icon-631,assets/icons/pm-icon-631.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,49b696db2d048355a95fac3b0723bd0d397a20af9e5e1e89bfe2f86c94e3a0d6,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / editor-semantic-content-and-breaks
pm-icon-632,assets/icons/pm-icon-632.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,dc2ab1ff178f890b34fb52d2725e4db3cbd65b2dcb92e1318e7c200f6fa4327a,both,icon glyph asset (token-colored in app),canonical source: PM / Prototype Terminal / cards-and-organize / editor-return
pm-icon-633,assets/icons/pm-icon-633.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,1037c0376fe7f01a61331143ef18b745467f616a2ced47b85c8fd2a1e72c65f9,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / editor-long-comments
pm-icon-634,assets/icons/pm-icon-634.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,3628394af7818b05013c26eccbf59288d5438662843fcdbcbf66a912ca5fd2e7,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / history-restore-checkpoint
pm-icon-635,assets/icons/pm-icon-635.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,53f67ade295e4a78cc4a8d57cd5c2853fa47bc24f7a0cba878b7afebaf9346d8,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / export-numbering
pm-icon-636,assets/icons/pm-icon-636.svg,svg icon,,ParchMint design team (Penpot),exported from archive geometry; Material-aligned monochrome metaphor,included,bda4e7d7ea4e5356e37fdbecba5c78a3b2c7812f529641acc3ab8bc70443d015,both,icon glyph asset (token-colored in app),canonical source: PM / Screen / editor-same-document-two-views
